,date,temp,max,min
9852,1960-01-26,12.61,15.5,10.5
9853,1960-01-27,10.67,15.5,7.22
9854,1960-01-28,10.56,21.61,2.22
9855,1960-01-29,16.5,22.78,8.89
9856,1960-01-30,13.17,21.11,6.11
9857,1960-01-31,11.22,20.5,3.89
9858,1960-02-01,11.17,18.28,9.39
9859,1960-02-02,11.39,16.11,9.39
9860,1960-02-03,9.06,16.11,5.0
9861,1960-02-04,10.94,17.78,6.72
9862,1960-02-05,11.61,18.89,6.11
9863,1960-02-06,12.06,19.39,8.89
9864,1960-02-07,12.22,20.0,5.0
9865,1960-02-08,12.11,21.11,8.89
9866,1960-02-09,10.83,14.39,7.78
9867,1960-02-10,8.83,13.28,6.11
9868,1960-02-11,11.83,17.78,8.28
9869,1960-02-12,12.89,20.0,6.11
9870,1960-02-13,10.94,19.39,4.39
9871,1960-02-14,12.67,19.39,7.22
9872,1960-02-15,11.5,21.61,2.78
9873,1960-02-16,11.28,21.11,2.78
9874,1960-02-17,13.44,20.0,8.89
9875,1960-02-18,10.56,18.89,3.89
9876,1960-02-19,8.44,15.0,2.78
9877,1960-02-20,8.06,16.11,1.11
9878,1960-02-21,9.56,17.22,2.22
9879,1960-02-22,10.06,16.72,6.72
9880,1960-02-23,10.17,17.22,3.89
9881,1960-02-24,9.61,14.39,4.39
9882,1960-02-25,7.17,14.39,0.0
9883,1960-02-26,9.17,12.78,6.72
9884,1960-02-27,9.72,12.78,6.11
9885,1960-02-28,9.22,12.22,6.72
9886,1960-02-29,9.89,16.11,8.28
9887,1960-03-01,10.67,14.39,9.39
9888,1960-03-02,8.89,16.11,4.39
9889,1960-03-03,11.11,18.28,5.0
9890,1960-03-04,11.44,20.5,3.28
9891,1960-03-05,13.67,23.89,6.11
9892,1960-03-06,14.89,24.39,7.22
9893,1960-03-07,15.06,23.28,6.72
9894,1960-03-08,13.33,20.0,9.39
9895,1960-03-09,12.83,19.39,7.22
9896,1960-03-10,13.0,22.22,7.22
9897,1960-03-11,13.22,21.11,6.11
9898,1960-03-12,12.67,19.39,8.89
9899,1960-03-13,13.5,18.28,11.11
9900,1960-03-14,13.44,23.89,8.89
9901,1960-03-15,16.06,23.28,8.28
9902,1960-03-16,13.61,22.22,5.61
9903,1960-03-17,16.78,23.89,10.0
9904,1960-03-18,17.17,27.22,7.22
9905,1960-03-19,18.72,29.39,8.28
9906,1960-03-20,19.44,29.39,8.89
9907,1960-03-21,19.33,29.39,9.39
9908,1960-03-22,17.78,29.39,8.89
9909,1960-03-23,14.22,21.61,11.11
9910,1960-03-24,13.5,18.28,10.0
9911,1960-03-25,13.5,18.28,11.72
9912,1960-03-26,13.17,20.0,10.0
9913,1960-03-27,13.28,19.39,11.11
9914,1960-03-28,12.72,16.72,10.5
9915,1960-03-29,11.83,22.78,3.89
9916,1960-03-30,13.11,21.11,5.61
9917,1960-03-31,13.61,22.78,8.28
9918,1960-04-01,16.39,27.78,6.72
9919,1960-04-02,23.11,27.78,16.72
9920,1960-04-03,20.89,30.0,11.72
9921,1960-04-04,20.89,31.61,9.39
9922,1960-04-05,22.06,32.22,11.72
9923,1960-04-06,21.0,30.5,12.22
9924,1960-04-07,18.17,27.78,8.89
9925,1960-04-08,16.39,23.89,11.72
9926,1960-04-09,16.72,26.11,9.39
9927,1960-04-10,16.22,25.0,11.11
9928,1960-04-11,14.89,24.39,8.89
9929,1960-04-12,13.72,20.5,7.22
9930,1960-04-13,15.44,27.78,6.11
9931,1960-04-14,17.28,27.22,6.72
9932,1960-04-15,16.28,24.39,7.22
9933,1960-04-16,17.5,30.0,7.22
9934,1960-04-17,19.78,30.0,8.89
9935,1960-04-18,20.33,29.39,10.0
9936,1960-04-19,19.22,28.89,9.39
9937,1960-04-20,19.56,29.39,10.5
9938,1960-04-21,18.78,28.89,12.78
9939,1960-04-22,14.22,20.5,11.72
9940,1960-04-23,9.44,15.0,5.61
9941,1960-04-24,9.94,16.72,6.11
9942,1960-04-25,11.56,19.39,3.89
9943,1960-04-26,12.72,19.39,6.11
9944,1960-04-27,11.94,17.22,8.89
9945,1960-04-28,12.56,16.72,8.89
9946,1960-04-29,11.67,18.89,5.61
9947,1960-04-30,15.28,26.61,7.22
9948,1960-05-01,18.78,27.78,9.39
9949,1960-05-02,18.22,27.22,10.0
9950,1960-05-03,13.44,20.0,10.5
9951,1960-05-04,13.22,18.89,11.11
9952,1960-05-05,12.61,22.22,5.0
9953,1960-05-06,18.44,30.5,9.39
9954,1960-05-07,22.11,31.61,12.22
9955,1960-05-08,21.56,30.5,12.78
9956,1960-05-09,22.28,31.61,12.78
9957,1960-05-10,24.17,35.0,14.39
9958,1960-05-11,25.22,35.5,14.39
9959,1960-05-12,24.33,34.39,14.39
9960,1960-05-13,22.33,32.22,13.89
9961,1960-05-14,16.89,28.28,13.28
9962,1960-05-15,14.72,18.28,12.22
9963,1960-05-16,14.89,21.61,11.72
9964,1960-05-17,16.83,23.89,13.28
9965,1960-05-18,16.94,23.28,12.78
9966,1960-05-19,19.0,28.89,11.11
9967,1960-05-20,20.89,30.0,10.0
9968,1960-05-21,19.78,28.89,10.5
9969,1960-05-22,15.33,24.39,10.0
9970,1960-05-23,13.44,20.0,6.72
9971,1960-05-24,13.5,21.11,6.11
9972,1960-05-25,15.0,25.5,6.72
9973,1960-05-26,20.11,31.61,10.5
9974,1960-05-27,22.11,30.0,13.89
9975,1960-05-28,23.11,31.61,13.89
9976,1960-05-29,18.61,29.39,12.78
9977,1960-05-30,17.5,25.5,13.28
9978,1960-05-31,18.78,27.22,14.39
9979,1960-06-01,20.33,31.11,14.39
9980,1960-06-02,21.5,33.89,14.39
9981,1960-06-03,20.61,29.39,14.39
9982,1960-06-04,19.22,26.61,15.0
9983,1960-06-05,18.17,25.0,15.5
9984,1960-06-06,17.0,22.78,14.39
9985,1960-06-07,17.89,25.5,13.89
9986,1960-06-08,18.0,25.5,12.22
9987,1960-06-09,18.5,27.78,10.0
9988,1960-06-10,20.5,29.39,13.28
9989,1960-06-11,21.83,31.11,13.28
9990,1960-06-12,22.89,31.61,14.39
9991,1960-06-13,23.28,35.0,15.0
9992,1960-06-14,23.33,32.22,15.0
9993,1960-06-15,21.28,32.22,14.39
9994,1960-06-16,21.78,31.11,14.39
9995,1960-06-17,22.39,32.22,13.89
9996,1960-06-18,24.56,34.39,15.5
9997,1960-06-19,23.39,33.28,15.0
9998,1960-06-20,24.72,35.0,13.28
9999,1960-06-21,26.39,37.72,15.5
10000,1960-06-22,27.28,36.11,17.22
10001,1960-06-23,26.44,34.39,16.72
10002,1960-06-24,23.33,33.28,13.89
10003,1960-06-25,23.06,33.28,14.39
10004,1960-06-26,22.39,32.22,12.78
10005,1960-06-27,23.67,32.72,13.89
10006,1960-06-28,23.83,33.89,13.89
10007,1960-06-29,23.83,34.39,12.78
10008,1960-06-30,25.67,36.11,15.5
10009,1960-07-01,28.83,38.28,20.0
10010,1960-07-02,26.61,33.89,17.22
10011,1960-07-03,23.89,32.72,13.89
10012,1960-07-04,21.44,30.0,12.22
10013,1960-07-05,21.72,30.5,13.89
10014,1960-07-06,23.28,32.22,15.5
10015,1960-07-07,23.72,31.61,15.5
10016,1960-07-08,23.61,32.22,15.5
10017,1960-07-09,22.11,31.11,13.89
10018,1960-07-10,21.56,31.11,12.78
10019,1960-07-11,24.44,33.89,15.0
10020,1960-07-12,25.39,33.89,16.11
10021,1960-07-13,24.83,35.0,15.5
10022,1960-07-14,26.67,36.61,15.5
10023,1960-07-15,29.39,40.5,19.39
10024,1960-07-16,31.89,42.22,21.11
10025,1960-07-17,31.94,41.11,22.78
10026,1960-07-18,29.94,40.0,20.5
10027,1960-07-19,31.11,40.5,22.78
10028,1960-07-20,30.83,41.11,22.22
10029,1960-07-21,31.94,36.61,23.89
10030,1960-07-22,29.28,37.72,22.22
10031,1960-07-23,28.83,36.11,21.61
10032,1960-07-24,26.94,35.0,20.0
10033,1960-07-25,26.22,34.39,18.89
10034,1960-07-26,26.44,33.89,20.0
10035,1960-07-27,28.11,35.5,22.78
10036,1960-07-28,27.61,35.5,21.11
10037,1960-07-29,27.39,34.39,19.39
10038,1960-07-30,26.11,32.72,19.39
10039,1960-07-31,26.06,33.28,18.89
10040,1960-08-01,26.06,34.39,18.28
10041,1960-08-02,27.06,37.22,18.28
10042,1960-08-03,27.72,37.72,17.78
10043,1960-08-04,26.28,36.61,16.11
10044,1960-08-05,24.22,33.89,15.5
10045,1960-08-06,24.33,34.39,16.72
10046,1960-08-07,24.72,33.28,17.78
10047,1960-08-08,24.83,32.22,17.78
10048,1960-08-09,24.06,32.72,17.22
10049,1960-08-10,26.44,32.72,21.11
10050,1960-08-11,26.67,35.5,20.5
10051,1960-08-12,27.0,34.39,20.5
10052,1960-08-13,26.17,35.0,18.89
10053,1960-08-14,25.56,34.39,17.22
10054,1960-08-15,24.78,33.28,16.72
10055,1960-08-16,21.89,30.0,14.39
10056,1960-08-17,23.67,33.89,15.0
10057,1960-08-18,26.83,37.72,16.11
10058,1960-08-19,28.39,37.72,18.89
10059,1960-08-20,26.44,35.5,17.22
10060,1960-08-21,25.94,33.89,17.78
10061,1960-08-22,21.0,33.28,15.0
10062,1960-08-23,20.28,28.28,16.11
10063,1960-08-24,20.17,28.28,12.22
10064,1960-08-25,20.72,30.5,13.28
10065,1960-08-26,20.78,29.39,14.39
10066,1960-08-27,20.83,30.5,14.39
10067,1960-08-28,20.78,31.61,11.72
10068,1960-08-29,23.0,32.22,15.5
10069,1960-08-30,24.0,32.22,17.22
10070,1960-08-31,24.39,34.39,16.11
10071,1960-09-01,24.61,32.22,18.28
10072,1960-09-02,25.83,36.61,18.28
10073,1960-09-03,27.72,35.0,21.11
10074,1960-09-04,27.94,36.61,20.5
10075,1960-09-05,27.61,36.61,18.89
10076,1960-09-06,26.11,35.0,16.72
10077,1960-09-07,25.28,34.39,17.22
10078,1960-09-08,27.11,35.5,20.5
10079,1960-09-09,28.22,36.61,20.0
10080,1960-09-10,27.72,36.11,21.11
10081,1960-09-11,29.56,37.72,22.78
10082,1960-09-12,29.5,38.89,22.22
10083,1960-09-13,30.17,38.89,22.78
10084,1960-09-14,27.28,36.61,19.39
10085,1960-09-15,22.78,33.28,16.11
10086,1960-09-16,20.0,28.89,15.0
10087,1960-09-17,19.0,28.28,13.89
10088,1960-09-18,21.78,31.61,13.28
10089,1960-09-19,23.39,31.61,16.72
10090,1960-09-20,23.78,32.22,15.5
10091,1960-09-21,20.67,30.5,12.78
10092,1960-09-22,18.22,25.5,12.78
10093,1960-09-23,21.0,34.39,12.22
10094,1960-09-24,24.78,37.72,13.89
10095,1960-09-25,26.39,37.72,15.5
10096,1960-09-26,26.56,36.61,16.11
10097,1960-09-27,25.28,35.0,16.11
10098,1960-09-28,23.44,33.89,13.28
10099,1960-09-29,20.17,29.39,11.11
10100,1960-09-30,17.94,26.61,13.89
10101,1960-10-01,17.5,25.5,11.72
10102,1960-10-02,19.56,28.28,11.72
10103,1960-10-03,20.44,30.5,12.22
10104,1960-10-04,21.83,33.89,12.78
10105,1960-10-05,23.94,33.28,15.5
10106,1960-10-06,25.67,33.28,18.28
10107,1960-10-07,25.39,31.61,19.39
10108,1960-10-08,18.39,27.78,14.39
10109,1960-10-09,16.11,21.11,13.28
10110,1960-10-10,12.28,17.78,8.28
10111,1960-10-11,13.39,20.0,6.72
10112,1960-10-12,13.94,21.11,7.22
10113,1960-10-13,14.22,21.61,6.72
10114,1960-10-14,15.89,23.89,12.22
10115,1960-10-15,19.11,23.28,15.0
10116,1960-10-16,17.67,23.89,11.11
10117,1960-10-17,18.89,26.61,10.0
10118,1960-10-18,16.72,25.0,8.89
10119,1960-10-19,17.28,29.39,8.28
10120,1960-10-20,19.94,31.11,10.0
10121,1960-10-21,21.72,32.22,12.22
10122,1960-10-22,21.56,32.22,11.11
10123,1960-10-23,20.5,28.89,15.5
10124,1960-10-24,15.94,23.28,11.11
10125,1960-10-25,17.06,26.61,10.0
10126,1960-10-26,17.11,25.5,9.39
10127,1960-10-27,16.39,25.0,11.11
10128,1960-10-28,16.78,27.78,8.28
10129,1960-10-29,16.33,25.5,8.28
10130,1960-10-30,17.67,30.5,7.78
10131,1960-10-31,18.22,27.78,8.89
10132,1960-11-01,18.28,28.28,10.0
10133,1960-11-02,17.0,26.61,10.0
10134,1960-11-03,14.28,22.22,12.78
10135,1960-11-04,12.94,19.39,10.0
10136,1960-11-05,14.67,20.0,11.11
10137,1960-11-06,14.0,18.28,12.22
10138,1960-11-07,12.17,16.11,8.89
10139,1960-11-08,11.83,17.78,6.11
10140,1960-11-09,12.61,23.28,4.39
10141,1960-11-10,14.0,22.22,6.11
10142,1960-11-11,13.39,21.11,6.11
10143,1960-11-12,12.11,18.89,9.39
10144,1960-11-13,11.56,16.72,6.72
10145,1960-11-14,11.28,16.11,7.22
10146,1960-11-15,10.61,20.5,2.22
10147,1960-11-16,14.0,22.22,6.72
10148,1960-11-17,14.0,24.39,5.0
10149,1960-11-18,14.11,23.89,5.0
10150,1960-11-19,14.22,21.11,6.11
10151,1960-11-20,15.0,24.39,5.0
10152,1960-11-21,14.0,23.28,5.61
10153,1960-11-22,13.44,25.5,4.39
10154,1960-11-23,13.17,23.28,3.28
10155,1960-11-24,13.56,25.5,4.39
10156,1960-11-25,12.5,23.89,3.89
10157,1960-11-26,9.61,19.39,5.61
10158,1960-11-27,8.28,12.78,6.11
10159,1960-11-28,8.78,17.78,2.22
10160,1960-11-29,14.33,18.89,11.11
10161,1960-11-30,10.72,18.28,2.78
10162,1960-12-01,12.11,24.39,5.0
10163,1960-12-02,12.17,20.0,8.89
10164,1960-12-03,8.94,15.0,3.89
10165,1960-12-04,8.67,14.39,2.22
10166,1960-12-05,10.11,15.5,5.0
10167,1960-12-06,8.0,13.89,3.28
10168,1960-12-07,7.83,12.22,5.0
10169,1960-12-08,6.22,11.72,3.28
10170,1960-12-09,2.67,12.78,-2.78
10171,1960-12-10,6.28,12.22,2.78
10172,1960-12-11,10.17,17.78,4.39
10173,1960-12-12,13.11,20.5,5.0
10174,1960-12-13,13.56,20.0,7.22
10175,1960-12-14,10.28,19.39,1.72
10176,1960-12-15,8.0,17.78,0.0
10177,1960-12-16,8.61,19.39,0.61
10178,1960-12-17,11.33,21.61,3.28
10179,1960-12-18,11.94,25.0,3.89
10180,1960-12-19,12.94,26.61,2.78
10181,1960-12-20,15.61,25.0,7.22
10182,1960-12-21,15.28,23.28,7.78
10183,1960-12-22,16.72,24.39,9.39
10184,1960-12-23,16.72,24.39,8.28
10185,1960-12-24,14.11,24.39,5.0
10186,1960-12-25,12.67,24.39,3.89
10187,1960-12-26,13.28,25.0,3.28
10188,1960-12-27,11.17,22.22,2.22
10189,1960-12-28,11.22,19.39,3.89
10190,1960-12-29,13.0,18.89,10.0
10191,1960-12-30,11.17,20.5,1.11
10192,1960-12-31,9.17,20.0,1.72
10193,1961-01-01,8.11,18.89,-1.11
10194,1961-01-02,10.61,18.28,1.72
10195,1961-01-03,11.67,18.89,4.39
10196,1961-01-04,12.44,18.89,7.22
10197,1961-01-05,12.33,18.89,4.39
10198,1961-01-06,9.94,22.22,0.61
10199,1961-01-07,10.11,22.78,0.0
10200,1961-01-08,12.83,22.78,3.89
10201,1961-01-09,14.83,24.39,4.39
10202,1961-01-10,14.78,24.39,3.89
10203,1961-01-11,16.78,23.89,9.39
10204,1961-01-12,13.72,22.78,4.39
10205,1961-01-13,12.17,25.0,1.72
10206,1961-01-14,13.39,25.0,3.28
10207,1961-01-15,16.72,25.0,9.39
10208,1961-01-16,18.72,27.22,10.5
10209,1961-01-17,16.72,27.22,6.11
10210,1961-01-18,16.61,27.78,6.72
10211,1961-01-19,18.78,24.39,12.78
10212,1961-01-20,16.94,21.61,13.28
10213,1961-01-21,14.72,21.61,7.78
10214,1961-01-22,14.89,20.0,10.0
10215,1961-01-23,13.22,20.0,6.72
10216,1961-01-24,11.11,18.89,3.89
10217,1961-01-25,13.28,17.78,10.0
10218,1961-01-26,12.5,16.11,11.11
10219,1961-01-27,10.72,13.89,8.28
10220,1961-01-28,9.94,16.72,6.11
10221,1961-01-29,10.56,15.5,6.72
10222,1961-01-30,10.89,20.5,3.89
10223,1961-01-31,11.94,20.5,5.0
10224,1961-02-01,12.44,18.28,8.28
10225,1961-02-02,11.33,18.28,4.39
10226,1961-02-03,11.11,20.5,3.89
10227,1961-02-04,15.89,21.11,9.39
10228,1961-02-05,16.06,21.61,9.39
10229,1961-02-06,12.22,21.11,3.89
10230,1961-02-07,10.17,17.22,4.39
10231,1961-02-08,10.61,17.22,3.89
10232,1961-02-09,11.61,22.78,2.78
10233,1961-02-10,15.06,26.11,7.22
10234,1961-02-11,14.78,26.11,6.72
10235,1961-02-12,13.0,18.89,10.0
10236,1961-02-13,10.22,17.22,3.89
10237,1961-02-14,11.67,23.89,3.28
10238,1961-02-15,13.33,23.28,4.39
10239,1961-02-16,11.89,18.28,8.89
10240,1961-02-17,10.11,16.11,5.61
10241,1961-02-18,10.78,17.78,5.61
10242,1961-02-19,13.78,20.0,10.5
10243,1961-02-20,13.39,24.39,3.28
10244,1961-02-21,16.33,26.11,5.61
10245,1961-02-22,15.06,25.5,5.61
10246,1961-02-23,15.67,21.11,10.0
10247,1961-02-24,14.83,21.61,8.89
10248,1961-02-25,13.5,22.78,4.39
10249,1961-02-26,12.89,20.5,6.11
10250,1961-02-27,13.78,19.39,6.72
10251,1961-02-28,13.56,23.89,4.39
10252,1961-03-01,17.22,26.61,8.89
10253,1961-03-02,15.72,26.61,6.72
10254,1961-03-03,13.33,20.0,11.11
10255,1961-03-04,9.78,15.5,7.78
10256,1961-03-05,10.06,16.72,6.72
10257,1961-03-06,11.78,17.22,8.28
10258,1961-03-07,10.83,21.11,2.78
10259,1961-03-08,16.44,25.0,10.0
10260,1961-03-09,15.67,24.39,6.11
10261,1961-03-10,13.28,23.28,5.0
10262,1961-03-11,12.17,21.11,4.39
10263,1961-03-12,12.78,23.89,4.39
10264,1961-03-13,15.44,26.11,7.22
10265,1961-03-14,15.83,25.0,6.72
10266,1961-03-15,13.11,23.89,9.39
10267,1961-03-16,9.44,17.78,3.28
10268,1961-03-17,9.67,17.22,5.0
10269,1961-03-18,9.83,20.0,3.28
10270,1961-03-19,11.89,23.28,3.28
10271,1961-03-20,14.39,22.78,6.11
10272,1961-03-21,13.39,22.22,4.39
10273,1961-03-22,14.06,23.28,5.0
10274,1961-03-23,12.39,23.28,5.0
10275,1961-03-24,12.33,16.11,9.39
10276,1961-03-25,10.89,14.39,7.78
10277,1961-03-26,9.17,16.72,3.28
10278,1961-03-27,11.06,16.11,7.22
10279,1961-03-28,9.89,13.28,6.72
10280,1961-03-29,11.72,20.0,5.61
10281,1961-03-30,11.89,18.89,6.11
10282,1961-03-31,12.67,19.39,9.39
10283,1961-04-01,14.61,28.89,6.11
10284,1961-04-02,19.67,31.61,10.0
10285,1961-04-03,22.94,36.11,12.22
10286,1961-04-04,23.94,35.0,13.89
10287,1961-04-05,17.56,30.0,12.22
10288,1961-04-06,16.17,21.11,13.28
10289,1961-04-07,13.44,18.89,10.5
10290,1961-04-08,13.5,24.39,5.61
10291,1961-04-09,15.5,23.28,7.22
10292,1961-04-10,13.61,22.22,10.0
10293,1961-04-11,15.56,26.61,7.78
10294,1961-04-12,16.44,26.11,8.28
10295,1961-04-13,13.28,20.5,7.78
10296,1961-04-14,15.33,27.22,6.72
10297,1961-04-15,19.17,30.5,9.39
10298,1961-04-16,22.0,32.72,11.72
10299,1961-04-17,22.28,32.22,12.78
10300,1961-04-18,17.44,28.28,9.39
10301,1961-04-19,15.11,22.22,11.72
10302,1961-04-20,12.56,19.39,7.22
10303,1961-04-21,12.78,19.39,7.78
10304,1961-04-22,12.11,18.28,7.22
10305,1961-04-23,11.39,17.78,5.0
10306,1961-04-24,11.33,20.0,2.78
10307,1961-04-25,12.39,20.5,3.89
10308,1961-04-26,14.83,24.39,6.72
10309,1961-04-27,16.5,26.11,6.72
10310,1961-04-28,17.94,29.39,7.78
10311,1961-04-29,19.72,29.39,10.5
10312,1961-04-30,18.17,26.61,9.39
10313,1961-05-01,18.83,26.11,11.11
10314,1961-05-02,18.11,26.11,10.5
10315,1961-05-03,14.94,25.0,11.72
10316,1961-05-04,12.94,17.78,10.0
10317,1961-05-05,13.0,20.5,7.78
10318,1961-05-06,13.67,20.0,10.0
10319,1961-05-07,14.83,23.28,10.0
10320,1961-05-08,17.94,31.61,8.28
10321,1961-05-09,22.17,31.11,12.22
10322,1961-05-10,20.39,29.39,11.11
10323,1961-05-11,15.78,25.0,9.39
10324,1961-05-12,13.61,20.0,8.28
10325,1961-05-13,14.06,21.61,7.78
10326,1961-05-14,16.44,26.11,8.89
10327,1961-05-15,17.39,24.39,10.0
10328,1961-05-16,15.33,23.28,10.0
10329,1961-05-17,15.33,22.78,11.11
10330,1961-05-18,15.22,22.78,10.5
10331,1961-05-19,15.56,22.22,12.22
10332,1961-05-20,15.11,23.28,7.78
10333,1961-05-21,17.78,27.22,10.0
10334,1961-05-22,16.17,24.39,10.5
10335,1961-05-23,16.5,24.39,12.22
10336,1961-05-24,16.17,25.5,8.28
10337,1961-05-25,15.39,24.39,10.5
10338,1961-05-26,15.83,22.78,11.11
10339,1961-05-27,16.56,24.39,10.0
10340,1961-05-28,15.94,22.78,12.22
10341,1961-05-29,13.83,22.22,8.28
10342,1961-05-30,15.28,23.28,8.28
10343,1961-05-31,15.28,22.78,10.0
10344,1961-06-01,13.89,19.39,9.39
10345,1961-06-02,15.72,22.22,11.11
10346,1961-06-03,17.39,27.22,11.11
10347,1961-06-04,17.33,25.0,9.39
10348,1961-06-05,16.22,24.39,12.22
10349,1961-06-06,16.83,26.11,12.22
10350,1961-06-07,17.89,27.22,8.89
10351,1961-06-08,17.56,26.61,13.28
10352,1961-06-09,17.17,24.39,13.28
10353,1961-06-10,17.67,25.0,10.0
10354,1961-06-11,18.39,28.28,12.22
10355,1961-06-12,19.67,28.28,12.22
10356,1961-06-13,21.83,32.72,13.28
10357,1961-06-14,26.72,40.0,16.11
10358,1961-06-15,27.56,43.28,16.72
10359,1961-06-16,28.22,41.11,18.28
10360,1961-06-17,24.89,34.39,17.22
10361,1961-06-18,24.94,33.89,15.5
10362,1961-06-19,25.56,35.5,15.5
10363,1961-06-20,25.56,34.39,17.78
10364,1961-06-21,23.83,31.61,15.5
10365,1961-06-22,23.11,32.22,15.0
10366,1961-06-23,25.94,35.5,18.28
10367,1961-06-24,27.11,35.5,19.39
10368,1961-06-25,27.22,35.0,19.39
10369,1961-06-26,25.89,34.39,17.78
10370,1961-06-27,25.22,35.0,16.72
10371,1961-06-28,25.83,34.39,15.5
10372,1961-06-29,26.78,35.5,16.72
10373,1961-06-30,25.28,35.0,15.5
10374,1961-07-01,25.44,34.39,15.5
10375,1961-07-02,24.11,31.11,16.72
10376,1961-07-03,19.94,26.61,15.5
10377,1961-07-04,19.44,28.28,14.39
10378,1961-07-05,20.72,30.0,13.28
10379,1961-07-06,22.5,32.22,14.39
10380,1961-07-07,25.33,37.22,16.72
10381,1961-07-08,28.44,38.89,18.89
10382,1961-07-09,30.22,37.72,20.5
10383,1961-07-10,28.28,36.61,20.0
10384,1961-07-11,27.83,36.61,20.5
10385,1961-07-12,25.0,34.39,18.28
10386,1961-07-13,24.78,33.89,18.89
10387,1961-07-14,25.56,34.39,18.28
10388,1961-07-15,25.56,35.5,17.22
10389,1961-07-16,26.44,35.0,18.89
10390,1961-07-17,26.56,36.11,19.39
10391,1961-07-18,26.17,36.11,20.0
10392,1961-07-19,27.33,35.0,20.0
10393,1961-07-20,26.06,35.0,18.89
10394,1961-07-21,21.89,31.11,15.5
10395,1961-07-22,21.17,30.0,15.5
10396,1961-07-23,20.56,30.5,14.39
10397,1961-07-24,23.28,32.22,17.78
10398,1961-07-25,23.17,31.61,16.72
10399,1961-07-26,24.83,33.89,18.89
10400,1961-07-27,25.78,35.0,15.5
10401,1961-07-28,26.33,35.0,16.11
10402,1961-07-29,25.06,32.72,18.89
10403,1961-07-30,24.22,32.22,17.22
10404,1961-07-31,22.5,33.28,13.89
10405,1961-08-01,24.0,33.28,16.72
10406,1961-08-02,24.0,34.39,15.5
10407,1961-08-03,27.28,36.11,19.39
10408,1961-08-04,29.0,35.0,25.0
10409,1961-08-05,26.11,34.39,21.11
10410,1961-08-06,27.78,35.0,20.0
10411,1961-08-07,26.61,35.0,18.28
10412,1961-08-08,26.72,35.0,17.22
10413,1961-08-09,25.11,33.89,18.28
10414,1961-08-10,24.44,32.72,18.28
10415,1961-08-11,25.11,33.28,17.78
10416,1961-08-12,25.94,34.39,17.22
10417,1961-08-13,25.44,35.0,15.5
10418,1961-08-14,24.67,33.89,15.5
10419,1961-08-15,24.39,32.72,16.11
10420,1961-08-16,24.0,33.89,15.5
10421,1961-08-17,26.17,36.11,17.22
10422,1961-08-18,28.0,37.22,18.89
10423,1961-08-19,25.11,33.28,21.61
10424,1961-08-20,26.83,36.61,20.0
10425,1961-08-21,27.89,38.28,21.11
10426,1961-08-22,26.5,35.5,21.61
10427,1961-08-23,26.28,33.89,20.0
10428,1961-08-24,25.17,33.28,17.78
10429,1961-08-25,24.06,33.89,15.0
10430,1961-08-26,24.0,32.72,16.11
10431,1961-08-27,22.94,31.61,14.39
10432,1961-08-28,19.89,30.0,10.0
10433,1961-08-29,20.56,28.89,12.78
10434,1961-08-30,19.44,28.28,11.72
10435,1961-08-31,21.06,30.0,12.78
10436,1961-09-01,22.22,32.22,12.78
10437,1961-09-02,21.72,31.11,12.78
10438,1961-09-03,22.61,32.72,12.78
10439,1961-09-04,25.06,36.11,12.78
10440,1961-09-05,25.06,36.11,13.89
10441,1961-09-06,24.67,36.11,13.89
10442,1961-09-07,22.94,33.89,12.22
10443,1961-09-08,19.33,29.39,11.72
10444,1961-09-09,17.94,29.39,8.28
10445,1961-09-10,22.33,36.11,11.11
10446,1961-09-11,26.0,36.11,16.72
10447,1961-09-12,24.78,35.5,15.0
10448,1961-09-13,21.78,31.61,13.89
10449,1961-09-14,21.61,28.89,15.5
10450,1961-09-15,21.06,27.78,16.11
10451,1961-09-16,20.39,26.61,16.72
10452,1961-09-17,18.89,22.78,16.72
10453,1961-09-18,17.67,25.5,11.72
10454,1961-09-19,16.61,25.0,10.5
10455,1961-09-20,17.89,24.39,15.5
10456,1961-09-21,16.67,22.22,15.0
10457,1961-09-22,15.67,18.28,14.39
10458,1961-09-23,16.61,24.39,10.5
10459,1961-09-24,18.5,31.11,9.39
10460,1961-09-25,21.56,35.0,10.0
10461,1961-09-26,22.5,35.5,11.72
10462,1961-09-27,25.39,35.0,17.22
10463,1961-09-28,23.33,35.5,10.5
10464,1961-09-29,20.44,31.61,8.89
10465,1961-09-30,19.89,29.39,8.89
10466,1961-10-01,20.5,31.11,11.72
10467,1961-10-02,22.0,36.11,11.72
10468,1961-10-03,24.89,36.11,12.22
10469,1961-10-04,24.67,35.5,13.28
10470,1961-10-05,21.89,33.89,11.72
10471,1961-10-06,20.44,29.39,11.11
10472,1961-10-07,16.72,26.61,12.22
10473,1961-10-08,14.22,18.28,10.0
10474,1961-10-09,10.28,20.0,2.78
10475,1961-10-10,13.83,24.39,5.0
10476,1961-10-11,15.67,26.61,6.72
10477,1961-10-12,17.5,31.61,7.22
10478,1961-10-13,23.89,34.39,13.28
10479,1961-10-14,27.39,35.5,18.89
10480,1961-10-15,29.44,35.5,20.5
10481,1961-10-16,25.0,34.39,14.39
10482,1961-10-17,22.39,32.22,13.28
10483,1961-10-18,19.89,29.39,11.11
10484,1961-10-19,18.5,27.22,10.0
10485,1961-10-20,18.0,25.5,14.39
10486,1961-10-21,16.0,20.5,13.28
